contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho 
AAPL251017C00175000,AAPL,2025-10-17,175.00,call,36.50,35.20,34.95,2,35.45,5,2,724,2025-04-17,0.38080,0.74349,0.00606,-0.05994,0.44926,0.55780
AAPL251017P00175000,AAPL,2025-10-17,175.00,put,10.00,10.00,9.85,15,10.15,10,399,1694,2025-04-17,0.39284,-0.26028,0.00592,-0.04132,0.45267,-0.30720
AAPL251017C00180000,AAPL,2025-10-17,180.00,call,29.50,31.65,31.30,2,32.00,20,0,398,2025-04-17,0.37104,0.71127,0.00660,-0.06117,0.47645,0.54377
AAPL251017P00180000,AAPL,2025-10-17,180.00,put,11.02,11.43,11.25,30,11.60,8,7,3861,2025-04-17,0.38415,-0.29211,0.00641,-0.04210,0.47906,-0.34580
AAPL251017C00185000,AAPL,2025-10-17,185.00,call,26.20,28.32,27.95,6,28.70,21,0,302,2025-04-17,0.36281,0.67624,0.00710,-0.06213,0.50121,0.52585
AAPL251017P00185000,AAPL,2025-10-17,185.00,put,12.45,12.95,12.80,5,13.10,22,51,2536,2025-04-17,0.37440,-0.32595,0.00690,-0.04226,0.50259,-0.38684
AAPL251017C00190000,AAPL,2025-10-17,190.00,call,25.30,25.17,24.90,2,25.45,3,91,487,2025-04-17,0.35488,0.63893,0.00757,-0.06259,0.52234,0.50480
AAPL251017P00190000,AAPL,2025-10-17,190.00,put,14.70,14.80,14.65,12,14.95,5,179,6009,2025-04-17,0.36799,-0.36240,0.00731,-0.04236,0.52299,-0.43210
AAPL251017C00195000,AAPL,2025-10-17,195.00,call,22.56,22.25,22.10,19,22.40,10,87,485,2025-04-17,0.34787,0.59960,0.00796,-0.06260,0.53900,0.48062
AAPL251017P00195000,AAPL,2025-10-17,195.00,put,16.65,16.77,16.60,12,16.95,11,125,1354,2025-04-17,0.36068,-0.40042,0.00768,-0.04177,0.53901,-0.47953
AAPL251017C00200000,AAPL,2025-10-17,200.00,call,19.05,19.45,19.30,5,19.60,7,93,2110,2025-04-17,0.33995,0.55857,0.00832,-0.06187,0.55042,0.45410
AAPL251017P00200000,AAPL,2025-10-17,200.00,put,19.00,18.95,18.80,10,19.10,6,286,7462,2025-04-17,0.35397,-0.43990,0.00799,-0.04067,0.55010,-0.52945
AAPL251017C00205000,AAPL,2025-10-17,205.00,call,16.72,16.85,16.70,21,17.00,13,80,633,2025-04-17,0.33202,0.51601,0.00861,-0.06050,0.55598,0.42514
AAPL251017P00205000,AAPL,2025-10-17,205.00,put,21.65,21.35,21.15,5,21.55,9,42,677,2025-04-17,0.34787,-0.48035,0.00821,-0.03907,0.55576,-0.58142
AAPL251017C00210000,AAPL,2025-10-17,210.00,call,14.70,14.47,14.35,8,14.60,10,99,1499,2025-04-17,0.32470,0.47249,0.00879,-0.05857,0.55511,0.39408
AAPL251017P00210000,AAPL,2025-10-17,210.00,put,23.90,23.92,23.70,24,24.15,12,43,3513,2025-04-17,0.34162,-0.52149,0.00836,-0.03684,0.55562,-0.63496
AAPL251017C00215000,AAPL,2025-10-17,215.00,call,12.45,12.25,12.10,9,12.40,14,190,674,2025-04-17,0.31662,0.42798,0.00889,-0.05590,0.54734,0.36124
AAPL251017P00215000,AAPL,2025-10-17,215.00,put,26.38,26.85,26.60,6,27.10,3,7,1311,2025-04-17,0.33842,-0.56155,0.00835,-0.03453,0.54980,-0.68920
AAPL251017C00220000,AAPL,2025-10-17,220.00,call,10.60,10.35,10.25,12,10.45,11,194,1678,2025-04-17,0.31068,0.38448,0.00882,-0.05299,0.53293,0.32781
AAPL251017P00220000,AAPL,2025-10-17,220.00,put,0.00,29.62,29.05,8,30.20,8,0,1830,2025-04-17,0.32882,-0.60452,0.00840,-0.03063,0.53722,-0.74551
AAPL251017C00225000,AAPL,2025-10-17,225.00,call,8.75,8.55,8.40,5,8.70,38,182,2750,2025-04-17,0.30290,0.34030,0.00868,-0.04925,0.51123,0.29320
AAPL251017P00225000,AAPL,2025-10-17,225.00,put,0.00,33.30,32.90,71,33.70,86,0,765,2025-04-17,0.33309,-0.63831,0.00807,-0.02870,0.52265,-0.79735
AAPL251017C00230000,AAPL,2025-10-17,230.00,call,7.30,7.08,6.95,11,7.20,12,125,2711,2025-04-17,0.29772,0.29918,0.00836,-0.04555,0.48435,0.25996
AAPL251017P00230000,AAPL,2025-10-17,230.00,put,0.00,36.98,36.60,10,37.35,49,0,1293,2025-04-17,0.33446,-0.67160,0.00775,-0.02599,0.50413,-0.84867
AAPL251017C00235000,AAPL,2025-10-17,235.00,call,6.00,5.83,5.75,6,5.90,74,204,1266,2025-04-17,0.29330,0.26063,0.00794,-0.04170,0.45297,0.22818
AAPL251017P00235000,AAPL,2025-10-17,235.00,put,41.25,40.70,40.25,51,41.15,13,3,1083,2025-04-17,0.33385,-0.70421,0.00742,-0.02267,0.48184,-0.89953
AAPL251017C00240000,AAPL,2025-10-17,240.00,call,4.75,4.72,4.65,6,4.80,12,99,3723,2025-04-17,0.28842,0.22398,0.00744,-0.03755,0.41723,0.19753
AAPL251017P00240000,AAPL,2025-10-17,240.00,put,44.56,44.95,44.65,11,45.25,1,2,804,2025-04-17,0.34193,-0.72747,0.00697,-0.02095,0.46332,-0.94382
AAPL251017C00245000,AAPL,2025-10-17,245.00,call,3.70,3.77,3.65,50,3.90,10,58,1099,2025-04-17,0.28339,0.18979,0.00686,-0.03327,0.37824,0.16854
AAPL251017P00245000,AAPL,2025-10-17,245.00,put,0.00,49.33,48.45,180,50.20,180,0,346,2025-04-17,0.35092,-0.74741,0.00653,-0.01941,0.44565,-0.98545
AAPL251017C00250000,AAPL,2025-10-17,250.00,call,3.20,3.06,2.97,12,3.15,7,68,2519,2025-04-17,0.28111,0.16135,0.00624,-0.02962,0.34123,0.14402
AAPL251017P00250000,AAPL,2025-10-17,250.00,put,0.00,53.70,53.30,96,54.10,57,0,852,2025-04-17,0.35824,-0.76647,0.00613,-0.01753,0.42713,-1.02620
AAPL251017C00255000,AAPL,2025-10-17,255.00,call,2.42,2.44,2.36,35,2.52,19,76,2411,2025-04-17,0.27821,0.13527,0.00560,-0.02592,0.30325,0.12136
AAPL251017P00255000,AAPL,2025-10-17,255.00,put,0.00,58.67,57.95,105,59.40,105,0,193,2025-04-17,0.37836,-0.77296,0.00571,-0.01844,0.42045,-1.05752
AAPL251017C00260000,AAPL,2025-10-17,260.00,call,1.99,1.95,1.90,15,2.01,16,141,1624,2025-04-17,0.27608,0.11291,0.00498,-0.02256,0.26722,0.10174
AAPL251017P00260000,AAPL,2025-10-17,260.00,put,0.00,63.08,61.50,100,64.65,105,0,109,2025-04-17,0.38430,-0.78937,0.00539,-0.01635,0.40268,-1.09586
AAPL251017C00265000,AAPL,2025-10-17,265.00,call,1.58,1.57,1.51,29,1.63,18,123,1482,2025-04-17,0.27516,0.09449,0.00439,-0.01967,0.23480,0.08544
AAPL251017P00265000,AAPL,2025-10-17,265.00,put,0.00,68.50,67.25,105,69.75,105,0,0,2025-04-17,0.41418,-0.78546,0.00505,-0.01958,0.40703,-1.11916
AAPL251017C00270000,AAPL,2025-10-17,270.00,call,1.21,1.27,1.21,54,1.34,24,1,644,2025-04-17,0.27486,0.07907,0.00384,-0.01713,0.20553,0.07172
AAPL251017P00270000,AAPL,2025-10-17,270.00,put,0.00,73.08,71.95,105,74.20,105,0,0,2025-04-17,0.42272,-0.79709,0.00479,-0.01820,0.39387,-1.15360
AAPL251017C00275000,AAPL,2025-10-17,275.00,call,0.96,1.04,0.99,20,1.08,27,1,1117,2025-04-17,0.27531,0.06645,0.00336,-0.01496,0.17989,0.06041
AAPL251017P00275000,AAPL,2025-10-17,275.00,put,0.00,78.08,76.25,8,79.90,8,0,0,2025-04-17,0.44132,-0.80013,0.00455,-0.01911,0.39033,-1.18168
AAPL251017C00280000,AAPL,2025-10-17,280.00,call,0.90,0.84,0.81,41,0.88,38,54,3243,2025-04-17,0.27531,0.05533,0.00291,-0.01292,0.15589,0.05043
AAPL251017P00280000,AAPL,2025-10-17,280.00,put,0.00,83.00,81.40,105,84.60,105,0,0,2025-04-17,0.45732,-0.80431,0.00433,-0.01951,0.38538,-1.21047
AAPL251017C00285000,AAPL,2025-10-17,285.00,call,0.72,0.70,0.66,28,0.73,22,10,453,2025-04-17,0.27699,0.04700,0.00254,-0.01138,0.13691,0.04291
AAPL251017P00285000,AAPL,2025-10-17,285.00,put,0.00,88.10,87.00,105,89.20,105,0,15,2025-04-17,0.47760,-0.80483,0.00414,-0.02095,0.38475,-1.23656
AAPL251017C00290000,AAPL,2025-10-17,290.00,call,0.59,0.58,0.55,27,0.61,34,5,2159,2025-04-17,0.27836,0.03975,0.00221,-0.00995,0.11957,0.03634
AAPL251017P00290000,AAPL,2025-10-17,290.00,put,0.00,93.03,91.90,105,94.15,105,0,0,2025-04-17,0.49299,-0.80820,0.00397,-0.02136,0.38069,-1.26459
AAPL251017C00295000,AAPL,2025-10-17,295.00,call,0.47,0.48,0.44,5,0.52,36,0,3252,2025-04-17,0.27958,0.03351,0.00191,-0.00867,0.10400,0.03069
AAPL251017P00295000,AAPL,2025-10-17,295.00,put,0.00,98.35,97.55,105,99.15,105,0,0,2025-04-17,0.51830,-0.80451,0.00382,-0.02407,0.38514,-1.28762
AAPL251017C00300000,AAPL,2025-10-17,300.00,call,0.34,0.41,0.38,33,0.44,55,3,6420,2025-04-17,0.28217,0.02892,0.00168,-0.00772,0.09205,0.02650
AAPL251017P00300000,AAPL,2025-10-17,300.00,put,0.00,102.85,101.80,105,103.90,105,0,0,2025-04-17,0.52180,-0.81463,0.00367,-0.02191,0.37276,-1.32019
AAPL251017C00305000,AAPL,2025-10-17,305.00,call,0.53,0.34,0.31,11,0.38,47,0,130,2025-04-17,0.28339,0.02440,0.00145,-0.00671,0.07988,0.02240
AAPL251017P00305000,AAPL,2025-10-17,305.00,put,0.00,107.95,106.60,105,109.30,105,0,0,2025-04-17,0.54070,-0.81429,0.00355,-0.02330,0.37319,-1.34542
AAPL251017C00310000,AAPL,2025-10-17,310.00,call,0.28,0.31,0.27,60,0.34,6,0,141,2025-04-17,0.28858,0.02217,0.00131,-0.00629,0.07368,0.02034
AAPL251017P00310000,AAPL,2025-10-17,310.00,put,0.00,112.82,111.60,100,114.05,100,0,0,2025-04-17,0.55320,-0.81764,0.00343,-0.02328,0.36899,-1.37315
AAPL251017C00315000,AAPL,2025-10-17,315.00,call,0.29,0.24,0.20,42,0.29,29,0,389,2025-04-17,0.28675,0.01770,0.00109,-0.00515,0.06086,0.01628
AAPL251017P00315000,AAPL,2025-10-17,315.00,put,0.00,118.38,117.50,105,119.25,105,0,0,2025-04-17,0.58384,-0.80960,0.00334,-0.02749,0.37899,-1.39309
AAPL251017C00320000,AAPL,2025-10-17,320.00,call,0.23,0.23,0.21,5,0.26,14,10,798,2025-04-17,0.29345,0.01672,0.00102,-0.00501,0.05797,0.01536
AAPL251017P00320000,AAPL,2025-10-17,320.00,put,0.00,122.85,121.80,105,123.90,105,0,0,2025-04-17,0.58491,-0.81914,0.00323,-0.02495,0.36709,-1.42490
AAPL251017C00325000,AAPL,2025-10-17,325.00,call,0.31,0.20,0.16,30,0.23,32,0,128,2025-04-17,0.29604,0.01462,0.00090,-0.00450,0.05166,0.01343
AAPL251017P00325000,AAPL,2025-10-17,325.00,put,0.00,128.07,126.65,105,129.50,105,0,0,2025-04-17,0.60610,-0.81636,0.00314,-0.02710,0.37060,-1.44835
AAPL251017C00330000,AAPL,2025-10-17,330.00,call,0.17,0.16,0.15,42,0.18,10,0,285,2025-04-17,0.29544,0.01197,0.00076,-0.00377,0.04346,0.01102
AAPL251017P00330000,AAPL,2025-10-17,330.00,put,0.00,132.93,131.85,100,134.00,100,0,0,2025-04-17,0.61707,-0.81932,0.00306,-0.02694,0.36685,-1.47562
AAPL251017C00335000,AAPL,2025-10-17,335.00,call,0.26,0.16,0.14,1,0.18,1,0,11,2025-04-17,0.30306,0.01172,0.00072,-0.00379,0.04268,0.01077
AAPL251017P00335000,AAPL,2025-10-17,335.00,put,0.00,138.07,136.65,100,139.50,100,0,0,2025-04-17,0.63552,-0.81775,0.00298,-0.02856,0.36884,-1.49985
AAPL251017C00340000,AAPL,2025-10-17,340.00,call,0.19,0.15,0.13,1,0.17,1,0,34,2025-04-17,0.30809,0.01091,0.00067,-0.00361,0.04010,0.01002
AAPL251017P00340000,AAPL,2025-10-17,340.00,put,0.00,142.95,141.75,100,144.15,100,0,0,2025-04-17,0.64665,-0.82011,0.00291,-0.02852,0.36585,-1.52664
AAPL251017C00345000,AAPL,2025-10-17,345.00,call,0.19,0.14,0.12,1,0.15,1,0,68,2025-04-17,0.31281,0.01013,0.00062,-0.00343,0.03759,0.00930
AAPL251017P00345000,AAPL,2025-10-17,345.00,put,0.00,148.30,146.80,100,149.80,100,0,0,2025-04-17,0.67027,-0.81536,0.00285,-0.03145,0.37185,-1.54877
AAPL251017C00350000,AAPL,2025-10-17,350.00,call,0.09,0.12,0.11,1,0.14,45,0,35,2025-04-17,0.31418,0.00877,0.00054,-0.00304,0.03315,0.00806
AAPL251017P00350000,AAPL,2025-10-17,350.00,put,0.00,153.07,151.90,100,154.25,100,0,0,2025-04-17,0.67805,-0.81912,0.00278,-0.03071,0.36711,-1.57641
AAPL251017C00355000,AAPL,2025-10-17,355.00,call,0.19,0.11,0.10,1,0.12,2,0,40,2025-04-17,0.31784,0.00802,0.00050,-0.00283,0.03063,0.00736
AAPL251017P00355000,AAPL,2025-10-17,355.00,put,0.00,157.93,156.65,105,159.20,105,0,0,2025-04-17,0.68796,-0.82149,0.00272,-0.03050,0.36408,-1.60311
AAPL251017C00360000,AAPL,2025-10-17,360.00,call,0.11,0.10,0.08,42,0.11,1000,2,136,2025-04-17,0.32104,0.00727,0.00045,-0.00262,0.02812,0.00668
AAPL251017P00360000,AAPL,2025-10-17,360.00,put,0.00,162.80,161.95,105,163.65,105,0,0,2025-04-17,0.69786,-0.82363,0.00266,-0.03033,0.36131,-1.62964
AAPL251017C00370000,AAPL,2025-10-17,370.00,call,0.09,0.09,0.07,42,0.11,23,3,519,2025-04-17,0.33019,0.00645,0.00039,-0.00242,0.02528,0.00592
AAPL251017P00370000,AAPL,2025-10-17,370.00,put,0.00,172.95,171.80,105,174.10,105,0,0,2025-04-17,0.72850,-0.82176,0.00257,-0.03268,0.36373,-1.67868
AAPL251219C00005000,AAPL,2025-12-19,5.00,call,192.84,192.00,190.30,100,193.70,100,5,238,2025-04-17,0.06333,1.00000,0.00000,-0.00058,0.00000,0.03273
AAPL251219P00005000,AAPL,2025-12-19,5.00,put,0.00,0.01,0.00,0,0.07,4,0,2818,2025-04-17,1.47589,-0.00013,0.00000,-0.00023,0.00079,-0.00023
AAPL251219C00010000,AAPL,2025-12-19,10.00,call,192.35,187.03,185.00,1,189.05,6,0,14,2025-04-17,0.06168,1.00000,0.00000,-0.00115,0.00000,0.06546
AAPL251219P00010000,AAPL,2025-12-19,10.00,put,0.00,0.02,0.01,50,0.03,20,0,39,2025-04-17,1.25364,-0.00029,0.00001,-0.00044,0.00174,-0.00052
AAPL251219C00015000,AAPL,2025-12-19,15.00,call,181.60,182.03,180.00,7,184.05,7,0,41,2025-04-17,0.06003,1.00000,0.00000,-0.00173,0.00000,0.09819
AAPL251219P00015000,AAPL,2025-12-19,15.00,put,0.00,0.01,0.00,0,0.07,10,0,1,2025-04-17,1.01432,-0.00020,0.00000,-0.00024,0.00121,-0.00033
AAPL251219C00020000,AAPL,2025-12-19,20.00,call,204.60,177.18,175.15,6,179.20,6,0,4,2025-04-17,0.05838,1.00000,0.00000,-0.00230,0.00000,0.13092
AAPL251219P00020000,AAPL,2025-12-19,20.00,put,0.00,0.04,0.01,5,0.08,6,0,42,2025-04-17,1.01767,-0.00071,0.00001,-0.00080,0.00397,-0.00121
AAPL251219C00025000,AAPL,2025-12-19,25.00,call,221.35,172.30,170.25,7,174.35,7,0,1,2025-04-17,0.05673,1.00000,0.00000,-0.00288,0.00000,0.16365
AAPL251219P00025000,AAPL,2025-12-19,25.00,put,0.00,0.03,0.01,25,0.05,10,0,0,2025-04-17,0.89252,-0.00063,0.00002,-0.00063,0.00358,-0.00104
AAPL251219C00030000,AAPL,2025-12-19,30.00,call,151.40,167.45,165.40,6,169.50,6,0,3,2025-04-17,0.05508,1.00000,0.00000,-0.00346,0.00000,0.19638
AAPL251219P00030000,AAPL,2025-12-19,30.00,put,0.05,0.07,0.05,35,0.09,43,5,105,2025-04-17,0.88612,-0.00139,0.00003,-0.00129,0.00737,-0.00232
AAPL251219C00035000,AAPL,2025-12-19,35.00,call,146.45,162.60,160.55,7,164.65,100,0,2,2025-04-17,0.05343,1.00000,0.00000,-0.00403,0.00000,0.22911
AAPL251219P00035000,AAPL,2025-12-19,35.00,put,0.00,0.09,0.06,20,0.12,35,0,1,2025-04-17,0.83719,-0.00187,0.00004,-0.00158,0.00963,-0.00308
AAPL251219C00040000,AAPL,2025-12-19,40.00,call,174.62,157.60,156.10,100,159.10,100,0,0,2025-04-17,0.05178,1.00000,0.00000,-0.00461,0.00000,0.26184
AAPL251219P00040000,AAPL,2025-12-19,40.00,put,0.00,0.14,0.10,36,0.17,42,0,2571,2025-04-17,0.81478,-0.00288,0.00007,-0.00228,0.01425,-0.00476
AAPL251219C00045000,AAPL,2025-12-19,45.00,call,159.75,152.82,150.90,7,154.75,100,0,0,2025-04-17,0.05014,1.00000,0.00000,-0.00518,0.00000,0.29456
AAPL251219P00045000,AAPL,2025-12-19,45.00,put,0.00,0.17,0.13,35,0.20,6,0,240,2025-04-17,0.77484,-0.00363,0.00009,-0.00266,0.01755,-0.00596
AAPL251219C00050000,AAPL,2025-12-19,50.00,call,153.91,148.43,147.20,100,149.65,100,0,247,2025-04-17,0.55168,0.99955,0.00002,-0.00604,0.00262,0.32661
AAPL251219P00050000,AAPL,2025-12-19,50.00,put,0.00,0.21,0.17,33,0.24,7,0,6671,2025-04-17,0.74161,-0.00460,0.00011,-0.00314,0.02172,-0.00753
AAPL251219C00055000,AAPL,2025-12-19,55.00,call,148.26,143.30,141.65,105,144.95,105,0,119,2025-04-17,0.04684,1.00000,0.00000,-0.00634,0.00000,0.36002
AAPL251219P00055000,AAPL,2025-12-19,55.00,put,0.00,0.26,0.22,36,0.30,23,0,628,2025-04-17,0.71280,-0.00582,0.00014,-0.00371,0.02678,-0.00949
AAPL251219C00060000,AAPL,2025-12-19,60.00,call,137.50,138.25,137.30,105,139.20,105,1,214,2025-04-17,0.04519,1.00000,0.00000,-0.00691,0.00000,0.39275
AAPL251219P00060000,AAPL,2025-12-19,60.00,put,0.30,0.32,0.29,26,0.35,36,5,394,2025-04-17,0.68674,-0.00730,0.00018,-0.00436,0.03270,-0.01185
AAPL251219C00065000,AAPL,2025-12-19,65.00,call,134.45,133.78,132.65,105,134.90,105,0,338,2025-04-17,0.04354,1.00000,0.00000,-0.00749,0.00000,0.42548
AAPL251219P00065000,AAPL,2025-12-19,65.00,put,0.38,0.39,0.36,25,0.42,36,1,2201,2025-04-17,0.66265,-0.00905,0.00023,-0.00506,0.03949,-0.01464
AAPL251219C00070000,AAPL,2025-12-19,70.00,call,129.90,128.95,128.10,105,129.80,105,0,830,2025-04-17,0.04189,1.00000,0.00000,-0.00807,0.00000,0.45821
AAPL251219P00070000,AAPL,2025-12-19,70.00,put,0.47,0.47,0.44,33,0.51,36,5,1270,2025-04-17,0.63994,-0.01108,0.00028,-0.00582,0.04714,-0.01788
AAPL251219C00075000,AAPL,2025-12-19,75.00,call,123.95,124.38,123.10,105,125.65,105,0,256,2025-04-17,0.54589,0.99273,0.00023,-0.01206,0.03256,0.47966
AAPL251219P00075000,AAPL,2025-12-19,75.00,put,0.55,0.57,0.53,28,0.61,36,70,3682,2025-04-17,0.61997,-0.01359,0.00035,-0.00670,0.05624,-0.02188
AAPL251219C00080000,AAPL,2025-12-19,80.00,call,114.82,118.97,117.75,105,120.20,105,0,212,2025-04-17,0.03859,1.00000,0.00000,-0.00922,0.00000,0.52367
AAPL251219P00080000,AAPL,2025-12-19,80.00,put,0.00,0.68,0.64,27,0.72,36,0,2450,2025-04-17,0.60031,-0.01642,0.00042,-0.00761,0.06619,-0.02638
AAPL251219C00085000,AAPL,2025-12-19,85.00,call,96.00,114.68,113.90,89,115.45,105,0,396,2025-04-17,0.48491,0.99143,0.00030,-0.01328,0.03767,0.54330
AAPL251219P00085000,AAPL,2025-12-19,85.00,put,0.83,0.80,0.76,30,0.85,30,15,1810,2025-04-17,0.58079,-0.01959,0.00051,-0.00853,0.07694,-0.03140
AAPL251219C00090000,AAPL,2025-12-19,90.00,call,110.87,110.25,108.95,105,111.55,105,4,285,2025-04-17,0.53095,0.98132,0.00053,-0.01782,0.07387,0.55974
AAPL251219P00090000,AAPL,2025-12-19,90.00,put,0.96,0.96,0.92,24,1.00,22,1,2400,2025-04-17,0.56494,-0.02364,0.00061,-0.00969,0.09019,-0.03786
AAPL251219C00095000,AAPL,2025-12-19,95.00,call,81.70,105.10,103.75,105,106.45,105,0,180,2025-04-17,0.45488,0.98671,0.00046,-0.01569,0.05518,0.60160
AAPL251219P00095000,AAPL,2025-12-19,95.00,put,0.00,1.14,1.10,9,1.18,26,0,1703,2025-04-17,0.54924,-0.02823,0.00073,-0.01088,0.10462,-0.04516
AAPL251219C00100000,AAPL,2025-12-19,100.00,call,101.35,100.78,99.90,67,101.65,112,0,2448,2025-04-17,0.49574,0.97387,0.00076,-0.02068,0.09808,0.61367
AAPL251219P00100000,AAPL,2025-12-19,100.00,put,1.37,1.35,1.29,24,1.41,24,52,1217,2025-04-17,0.53461,-0.03358,0.00086,-0.01218,0.12078,-0.05368
AAPL251219C00105000,AAPL,2025-12-19,105.00,call,104.95,95.92,95.30,38,96.55,3,0,146,2025-04-17,0.46510,0.97226,0.00085,-0.02109,0.10310,0.64429
AAPL251219P00105000,AAPL,2025-12-19,105.00,put,0.00,1.57,1.51,19,1.64,18,0,492,2025-04-17,0.51906,-0.03938,0.00101,-0.01341,0.13758,-0.06286
AAPL251219C00110000,AAPL,2025-12-19,110.00,call,97.40,91.35,90.90,1,91.80,3,0,648,2025-04-17,0.46067,0.96460,0.00105,-0.02351,0.12612,0.66492
AAPL251219P00110000,AAPL,2025-12-19,110.00,put,1.80,1.85,1.78,17,1.92,17,2,2168,2025-04-17,0.50595,-0.04642,0.00119,-0.01486,0.15715,-0.07408
AAPL251219C00115000,AAPL,2025-12-19,115.00,call,91.83,86.80,86.20,1,87.40,3,0,230,2025-04-17,0.45351,0.95637,0.00126,-0.02583,0.14951,0.68465
AAPL251219P00115000,AAPL,2025-12-19,115.00,put,2.20,2.16,2.09,17,2.22,31,6,793,2025-04-17,0.49299,-0.05434,0.00138,-0.01633,0.17817,-0.08670
AAPL251219C00120000,AAPL,2025-12-19,120.00,call,80.20,82.30,81.90,1,82.70,3,1,1129,2025-04-17,0.44604,0.94698,0.00150,-0.02821,0.17475,0.70253
AAPL251219P00120000,AAPL,2025-12-19,120.00,put,2.49,2.53,2.45,22,2.61,16,167,4460,2025-04-17,0.48125,-0.06353,0.00160,-0.01792,0.20142,-0.10139
AAPL251219C00125000,AAPL,2025-12-19,125.00,call,85.20,77.88,77.45,1,78.30,3,0,570,2025-04-17,0.43979,0.93587,0.00176,-0.03077,0.20291,0.71756
AAPL251219P00125000,AAPL,2025-12-19,125.00,put,2.80,2.96,2.87,24,3.05,9,4,2872,2025-04-17,0.47028,-0.07401,0.00184,-0.01958,0.22659,-0.11820
AAPL251219C00130000,AAPL,2025-12-19,130.00,call,75.00,73.50,73.20,1,73.80,3,1,392,2025-04-17,0.43217,0.92378,0.00205,-0.03322,0.23175,0.73104
AAPL251219P00130000,AAPL,2025-12-19,130.00,put,3.40,3.40,3.30,14,3.50,10,23,3977,2025-04-17,0.45778,-0.08514,0.00210,-0.02105,0.25194,-0.13594
AAPL251219C00135000,AAPL,2025-12-19,135.00,call,69.45,69.12,68.75,1,69.50,3,0,810,2025-04-17,0.42211,0.91114,0.00236,-0.03541,0.26014,0.74376
AAPL251219P00135000,AAPL,2025-12-19,135.00,put,3.95,3.95,3.85,15,4.05,16,1,880,2025-04-17,0.44772,-0.09833,0.00239,-0.02274,0.28033,-0.15717
AAPL251219C00140000,AAPL,2025-12-19,140.00,call,65.53,64.90,64.60,1,65.20,3,6,1460,2025-04-17,0.41540,0.89569,0.00269,-0.03794,0.29266,0.75170
AAPL251219P00140000,AAPL,2025-12-19,140.00,put,4.55,4.60,4.50,31,4.70,9,14,2798,2025-04-17,0.43888,-0.11336,0.00271,-0.02452,0.31069,-0.18151
AAPL251219C00145000,AAPL,2025-12-19,145.00,call,59.00,60.77,60.50,3,61.05,3,1,692,2025-04-17,0.40885,0.87850,0.00305,-0.04044,0.32632,0.75673
AAPL251219P00145000,AAPL,2025-12-19,145.00,put,5.25,5.25,5.15,14,5.35,6,4,2178,2025-04-17,0.42775,-0.12900,0.00304,-0.02595,0.34027,-0.20664
AAPL251219C00150000,AAPL,2025-12-19,150.00,call,57.98,56.67,56.40,1,56.95,3,29,2097,2025-04-17,0.40062,0.86029,0.00343,-0.04265,0.35943,0.76017
AAPL251219P00150000,AAPL,2025-12-19,150.00,put,6.00,6.05,5.95,12,6.15,6,30,3789,2025-04-17,0.41906,-0.14713,0.00340,-0.02755,0.37221,-0.23611
AAPL251219C00155000,AAPL,2025-12-19,155.00,call,60.15,52.83,52.65,4,53.00,3,0,682,2025-04-17,0.39665,0.83854,0.00382,-0.04524,0.39581,0.75719
AAPL251219P00155000,AAPL,2025-12-19,155.00,put,6.62,6.95,6.80,18,7.10,38,37,2840,2025-04-17,0.41068,-0.16702,0.00377,-0.02904,0.40458,-0.26858
AAPL251219C00160000,AAPL,2025-12-19,160.00,call,47.85,48.92,48.75,1,49.10,2,20,1243,2025-04-17,0.38827,0.81680,0.00423,-0.04714,0.42903,0.75467
AAPL251219P00160000,AAPL,2025-12-19,160.00,put,7.85,7.95,7.85,12,8.05,6,16,4708,2025-04-17,0.40244,-0.18865,0.00415,-0.03039,0.43692,-0.30406
AAPL251219C00165000,AAPL,2025-12-19,165.00,call,44.11,45.02,44.65,2,45.40,6,1,2519,2025-04-17,0.37790,0.79395,0.00466,-0.04861,0.46086,0.75061
AAPL251219P00165000,AAPL,2025-12-19,165.00,put,9.10,9.07,8.95,5,9.20,6,18,3560,2025-04-17,0.39452,-0.21214,0.00454,-0.03156,0.46883,-0.34275
AAPL251219C00170000,AAPL,2025-12-19,170.00,call,41.30,41.40,41.05,1,41.75,3,3,3943,2025-04-17,0.37120,0.76777,0.00509,-0.05028,0.49369,0.74027
AAPL251219P00170000,AAPL,2025-12-19,170.00,put,10.30,10.35,10.25,13,10.45,6,35,12096,2025-04-17,0.38766,-0.23771,0.00493,-0.03262,0.50010,-0.38532
AAPL251219C00175000,AAPL,2025-12-19,175.00,call,38.50,37.85,37.55,2,38.15,6,21,1959,2025-04-17,0.36357,0.74002,0.00552,-0.05156,0.52452,0.72733
AAPL251219P00175000,AAPL,2025-12-19,175.00,put,11.25,11.75,11.55,11,11.95,5,61,8821,2025-04-17,0.38080,-0.26496,0.00532,-0.03341,0.52964,-0.43094
AAPL251219C00180000,AAPL,2025-12-19,180.00,call,34.90,34.65,34.40,26,34.90,18,11,25996,2025-04-17,0.35992,0.70939,0.00589,-0.05300,0.55410,0.70821
AAPL251219P00180000,AAPL,2025-12-19,180.00,put,13.20,13.25,13.15,24,13.35,6,61,7728,2025-04-17,0.37348,-0.29374,0.00570,-0.03384,0.55686,-0.47927
